"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2021","0.2136","0.1818","0.2273","0.1787","139.34M","17.51%"
"07/02/2021","0.1818","0.1700","0.1880","0.1590","71.79M","6.91%"
"06/02/2021","0.1700","0.1803","0.1803","0.1514","68.82M","-5.66%"
"05/02/2021","0.1803","0.1485","0.1882","0.1477","101.22M","21.39%"
"04/02/2021","0.1485","0.1576","0.1673","0.1306","80.29M","-5.80%"
"03/02/2021","0.1576","0.1097","1.1367","0.1094","137.58M","43.75%"
"02/02/2021","0.1097","0.1088","0.1120","0.1054","35.06M","0.78%"
"01/02/2021","0.1088","0.0981","0.1138","0.0951","54.22M","10.96%"
"31/01/2021","0.0981","0.1045","0.1054","0.0956","40.01M","-6.16%"
"30/01/2021","0.1045","0.1119","0.1190","0.1028","54.32M","-6.63%"
"29/01/2021","0.1119","0.0888","0.1138","0.0885","75.74M","25.46%"
"28/01/2021","0.0892","0.0903","0.0963","0.0879","37.78M","-1.19%"
"27/01/2021","0.0903","0.0951","0.1037","0.0822","68.55M","-5.10%"
"26/01/2021","0.0951","0.0825","0.0993","0.0801","50.49M","15.14%"
"25/01/2021","0.0826","0.0890","0.0912","0.0808","37.72M","-7.16%"
"24/01/2021","0.0890","0.0893","0.0938","0.0830","43.42M","-0.31%"
"23/01/2021","0.0893","0.0896","0.0936","0.0848","34.33M","-0.48%"
"22/01/2021","0.0897","0.0806","0.0960","0.0741","46.65M","11.27%"
"21/01/2021","0.0806","0.0921","0.0926","0.0785","43.35M","-12.49%"
"20/01/2021","0.0921","0.0912","0.0989","0.0818","48.08M","0.99%"
"19/01/2021","0.0912","0.0968","0.1041","0.0900","57.34M","-5.77%"
"18/01/2021","0.0968","0.0950","0.1002","0.0908","37.95M","1.90%"
"17/01/2021","0.0950","0.0847","0.1039","0.0759","81.92M","12.18%"
"16/01/2021","0.0847","0.0885","0.0926","0.0809","72.60M","-4.32%"
"15/01/2021","0.0885","0.0771","0.0912","0.0664","100.75M","14.82%"
"14/01/2021","0.0771","0.0664","0.0788","0.0646","44.26M","16.12%"
"13/01/2021","0.0664","0.0586","0.0673","0.0561","31.65M","12.92%"
"12/01/2021","0.0588","0.0606","0.0642","0.0565","28.91M","-3.06%"
"11/01/2021","0.0606","0.0700","0.0701","0.0536","43.99M","-13.40%"
"10/01/2021","0.0700","0.0726","0.0779","0.0625","50.26M","-3.51%"
"09/01/2021","0.0726","0.0710","0.0803","0.0696","46.12M","2.14%"
"08/01/2021","0.0710","0.0710","0.0812","0.0603","64.87M","0.00%"
"07/01/2021","0.0710","0.0726","0.0834","0.0641","71.22M","-2.22%"
"06/01/2021","0.0726","0.0619","0.0759","0.0595","78.80M","17.37%"
"05/01/2021","0.0619","0.0572","0.0633","0.0562","43.30M","8.43%"
"04/01/2021","0.0571","0.0566","0.0672","0.0514","66.23M","0.77%"
"03/01/2021","0.0566","0.0513","0.0585","0.0501","36.09M","10.45%"
"02/01/2021","0.0513","0.0533","0.0551","0.0503","28.22M","-3.95%"
"01/01/2021","0.0534","0.0518","0.0560","0.0515","26.46M","3.09%"
"31/12/2020","0.0518","0.0521","0.0543","0.0510","19.60M","-0.66%"
"30/12/2020","0.0521","0.0523","0.0535","0.0501","25.97M","-0.39%"
"29/12/2020","0.0523","0.0547","0.0592","0.0500","38.78M","-4.35%"
"28/12/2020","0.0547","0.0531","0.0578","0.0530","30.94M","2.95%"
"27/12/2020","0.0531","0.0503","0.0578","0.0485","33.58M","5.64%"
"26/12/2020","0.0503","0.0520","0.0540","0.0482","31.55M","-3.31%"
"25/12/2020","0.0520","0.0511","0.0530","0.0485","29.97M","1.76%"
"24/12/2020","0.0511","0.0505","0.0519","0.0468","40.51M","1.18%"
"23/12/2020","0.0505","0.0539","0.0596","0.0474","56.91M","-6.40%"
"22/12/2020","0.0540","0.0568","0.0571","0.0491","34.23M","-4.94%"
"21/12/2020","0.0568","0.0565","0.0587","0.0511","24.13M","0.51%"
"20/12/2020","0.0565","0.0590","0.0600","0.0557","31.77M","-4.22%"
"19/12/2020","0.0590","0.0599","0.0642","0.0584","35.55M","-1.48%"
"18/12/2020","0.0599","0.0570","0.0626","0.0557","35.88M","5.08%"
"17/12/2020","0.0570","0.0559","0.0595","0.0539","53.86M","1.91%"
"16/12/2020","0.0559","0.0521","0.0573","0.0513","43.10M","7.39%"
"15/12/2020","0.0521","0.0527","0.0536","0.0508","36.05M","-1.23%"
"14/12/2020","0.0527","0.0520","0.0554","0.0517","33.49M","1.37%"
"13/12/2020","0.0520","0.0506","0.0530","0.0500","26.69M","2.73%"
"12/12/2020","0.0506","0.0511","0.0540","0.0503","38.28M","-0.91%"
"11/12/2020","0.0511","0.0503","0.0526","0.0470","32.01M","1.79%"
"10/12/2020","0.0502","0.0486","0.0520","0.0462","34.34M","3.37%"
"09/12/2020","0.0485","0.0479","0.0489","0.0445","36.33M","1.42%"
"08/12/2020","0.0479","0.0532","0.0536","0.0467","41.35M","-10.06%"
"07/12/2020","0.0532","0.0520","0.0539","0.0512","40.45M","2.37%"
"06/12/2020","0.0520","0.0535","0.0540","0.0511","33.05M","-2.77%"
"05/12/2020","0.0535","0.0502","0.0537","0.0493","31.19M","6.49%"
"04/12/2020","0.0502","0.0554","0.0559","0.0502","38.80M","-9.30%"
"03/12/2020","0.0554","0.0527","0.0579","0.0525","39.78M","5.06%"
"02/12/2020","0.0527","0.0488","0.0539","0.0483","33.94M","7.49%"
"01/12/2020","0.0490","0.0507","0.0538","0.0475","46.59M","-3.31%"
"30/11/2020","0.0507","0.0499","0.0518","0.0487","34.72M","1.62%"
"29/11/2020","0.0499","0.0521","0.0521","0.0487","31.35M","-4.17%"
"28/11/2020","0.0521","0.0493","0.0521","0.0477","40.99M","5.54%"
"27/11/2020","0.0493","0.0498","0.0518","0.0457","45.26M","-0.80%"
"26/11/2020","0.0497","0.0598","0.0619","0.0459","78.68M","-16.83%"
"25/11/2020","0.0598","0.0623","0.0683","0.0576","60.95M","-4.02%"
"24/11/2020","0.0623","0.0638","0.0651","0.0583","65.48M","-1.56%"
"23/11/2020","0.0633","0.0542","0.0640","0.0529","69.72M","16.88%"
"22/11/2020","0.0541","0.0584","0.0625","0.0510","74.38M","-7.28%"
"21/11/2020","0.0584","0.0537","0.0589","0.0510","64.40M","8.78%"
"20/11/2020","0.0537","0.0529","0.0570","0.0511","76.33M","1.49%"
"19/11/2020","0.0529","0.0463","0.0570","0.0458","102.32M","14.16%"
"18/11/2020","0.0463","0.0510","0.0524","0.0433","72.20M","-9.18%"
"17/11/2020","0.0510","0.0428","0.0512","0.0427","77.92M","19.18%"
"16/11/2020","0.0428","0.0424","0.0447","0.0417","44.85M","1.06%"
"15/11/2020","0.0423","0.0445","0.0454","0.0408","48.98M","-4.89%"
"14/11/2020","0.0445","0.0460","0.0463","0.0424","53.88M","-3.30%"
"13/11/2020","0.0460","0.0418","0.0483","0.0413","50.59M","10.25%"
"12/11/2020","0.0418","0.0448","0.0455","0.0414","42.97M","-6.86%"
"11/11/2020","0.0448","0.0457","0.0491","0.0442","52.28M","-1.82%"
"10/11/2020","0.0457","0.0422","0.0477","0.0417","51.37M","8.12%"
"09/11/2020","0.0422","0.0420","0.0430","0.0392","30.81M","0.67%"
"08/11/2020","0.0420","0.0401","0.0443","0.0396","31.03M","4.67%"
"07/11/2020","0.0401","0.0437","0.0492","0.0390","47.93M","-8.34%"
"06/11/2020","0.0437","0.0398","0.0451","0.0396","51.00M","9.87%"
"05/11/2020","0.0398","0.0395","0.0407","0.0372","50.23M","0.65%"
"04/11/2020","0.0395","0.0370","0.0398","0.0368","39.56M","6.76%"
"03/11/2020","0.0370","0.0404","0.0406","0.0370","36.79M","-8.40%"
"02/11/2020","0.0404","0.0453","0.0463","0.0403","48.54M","-10.81%"
"01/11/2020","0.0453","0.0440","0.0457","0.0438","32.94M","2.94%"
"31/10/2020","0.0440","0.0451","0.0468","0.0439","38.61M","-2.42%"
"30/10/2020","0.0451","0.0458","0.0460","0.0437","35.64M","-1.43%"
"29/10/2020","0.0458","0.0451","0.0475","0.0438","39.87M","1.43%"
"28/10/2020","0.0451","0.0468","0.0472","0.0435","41.71M","-3.57%"
"27/10/2020","0.0468","0.0478","0.0485","0.0457","40.84M","-1.99%"
"26/10/2020","0.0478","0.0511","0.0530","0.0464","51.19M","-6.48%"
"25/10/2020","0.0511","0.0564","0.0575","0.0508","50.88M","-9.39%"
"24/10/2020","0.0564","0.0531","0.0575","0.0516","41.50M","6.01%"
"23/10/2020","0.0532","0.0490","0.0533","0.0482","41.47M","8.12%"
"22/10/2020","0.0492","0.0455","0.0510","0.0455","38.90M","7.75%"
"21/10/2020","0.0456","0.0451","0.0483","0.0448","48.01M","1.30%"
"20/10/2020","0.0451","0.0500","0.0522","0.0444","48.53M","-9.87%"
"19/10/2020","0.0500","0.0487","0.0500","0.0466","44.04M","2.64%"
"18/10/2020","0.0487","0.0473","0.0505","0.0461","36.44M","3.07%"
"17/10/2020","0.0473","0.0436","0.0475","0.0434","35.46M","8.30%"
"16/10/2020","0.0436","0.0504","0.0519","0.0435","52.52M","-13.35%"
"15/10/2020","0.0504","0.0519","0.0519","0.0485","34.42M","-3.03%"
"14/10/2020","0.0519","0.0530","0.0541","0.0497","30.45M","-2.06%"
"13/10/2020","0.0530","0.0541","0.0575","0.0520","38.67M","-1.90%"
"12/10/2020","0.0541","0.0538","0.0586","0.0529","50.04M","0.55%"
"11/10/2020","0.0538","0.0521","0.0544","0.0502","30.74M","3.08%"
"10/10/2020","0.0522","0.0536","0.0562","0.0520","32.14M","-2.76%"
"09/10/2020","0.0536","0.0511","0.0546","0.0488","34.75M","4.66%"
"08/10/2020","0.0513","0.0464","0.0530","0.0434","42.83M","10.11%"
"07/10/2020","0.0465","0.0441","0.0467","0.0434","36.51M","5.43%"
"06/10/2020","0.0441","0.0517","0.0519","0.0441","41.07M","-14.66%"
"05/10/2020","0.0517","0.0523","0.0540","0.0506","43.34M","-1.11%"
"04/10/2020","0.0523","0.0511","0.0525","0.0504","38.49M","2.39%"
"03/10/2020","0.0511","0.0547","0.0560","0.0509","38.15M","-6.51%"
"02/10/2020","0.0547","0.0617","0.0617","0.0529","47.17M","-11.39%"
"01/10/2020","0.0617","0.0688","0.0718","0.0602","41.38M","-10.31%"
"30/09/2020","0.0688","0.0712","0.0760","0.0672","44.80M","-3.44%"
"29/09/2020","0.0712","0.0624","0.0725","0.0618","44.98M","13.85%"
"28/09/2020","0.0626","0.0592","0.0687","0.0592","36.72M","5.59%"
"27/09/2020","0.0592","0.0589","0.0605","0.0542","30.00M","0.52%"
"26/09/2020","0.0589","0.0611","0.0626","0.0573","30.09M","-3.52%"
"25/09/2020","0.0611","0.0576","0.0620","0.0554","40.18M","5.98%"
"24/09/2020","0.0576","0.0474","0.0590","0.0464","39.13M","21.71%"
"23/09/2020","0.0474","0.0552","0.0574","0.0472","35.25M","-14.14%"
"22/09/2020","0.0552","0.0576","0.0590","0.0515","43.80M","-4.21%"
"21/09/2020","0.0576","0.0662","0.0695","0.0576","46.30M","-13.04%"
"20/09/2020","0.0662","0.0679","0.0683","0.0643","33.89M","-2.42%"
"19/09/2020","0.0679","0.0657","0.0702","0.0654","30.87M","3.49%"
"18/09/2020","0.0656","0.0690","0.0693","0.0644","36.16M","-4.91%"
"17/09/2020","0.0690","0.0697","0.0709","0.0654","37.98M","-1.07%"
"16/09/2020","0.0697","0.0656","0.0710","0.0644","44.60M","6.20%"
"15/09/2020","0.0656","0.0740","0.0775","0.0654","47.17M","-11.28%"
"14/09/2020","0.0740","0.0765","0.0799","0.0734","38.02M","-3.31%"
"13/09/2020","0.0765","0.0866","0.0875","0.0751","32.72M","-11.60%"
"12/09/2020","0.0866","0.0824","0.0867","0.0812","21.18M","5.02%"
"11/09/2020","0.0824","0.0870","0.0875","0.0787","21.00M","-5.30%"
"10/09/2020","0.0870","0.0768","0.0879","0.0768","43.81M","13.27%"
"09/09/2020","0.0768","0.0751","0.0816","0.0723","26.76M","2.32%"
"08/09/2020","0.0751","0.0842","0.0845","0.0726","30.86M","-10.79%"
"07/09/2020","0.0842","0.0841","0.0850","0.0685","45.26M","0.15%"
"06/09/2020","0.0841","0.0743","0.0844","0.0686","31.78M","13.15%"
"05/09/2020","0.0743","0.0910","0.0943","0.0642","46.78M","-18.36%"
"04/09/2020","0.0910","0.0920","0.0941","0.0798","48.32M","-1.04%"
"03/09/2020","0.0920","0.1075","0.1134","0.0912","38.37M","-14.45%"
"02/09/2020","0.1075","0.1103","0.1160","0.1048","29.23M","-2.52%"
"01/09/2020","0.1103","0.1133","0.1181","0.1102","40.35M","-2.68%"
"31/08/2020","0.1133","0.1237","0.1291","0.1129","36.97M","-8.41%"
"30/08/2020","0.1237","0.1116","0.1288","0.1093","37.49M","10.80%"
"29/08/2020","0.1116","0.1074","0.1157","0.1067","25.71M","3.95%"
"28/08/2020","0.1074","0.1040","0.1108","0.1023","26.45M","3.31%"
"27/08/2020","0.1040","0.1135","0.1159","0.1013","41.01M","-8.41%"
"26/08/2020","0.1135","0.1139","0.1244","0.1107","58.67M","-0.37%"
"25/08/2020","0.1139","0.1252","0.1258","0.1051","57.54M","-8.99%"
"24/08/2020","0.1252","0.1167","0.1300","0.1146","41.96M","7.27%"
"23/08/2020","0.1167","0.1292","0.1330","0.1107","53.99M","-9.65%"
"22/08/2020","0.1292","0.1051","0.1325","0.0965","97.13M","22.91%"
"21/08/2020","0.1051","0.1167","0.1243","0.1050","86.89M","-9.96%"
"20/08/2020","0.1167","0.1279","0.1428","0.1157","83.16M","-8.72%"
"19/08/2020","0.1279","0.1516","0.1533","0.1230","80.25M","-15.63%"
"18/08/2020","0.1516","0.1579","0.1899","0.1366","151.21M","-4.04%"
"17/08/2020","0.1579","0.1361","0.1650","0.1318","81.81M","16.05%"
"16/08/2020","0.1361","0.1168","0.1473","0.1159","63.78M","16.77%"
"15/08/2020","0.1166","0.1111","0.1196","0.1060","40.27M","4.88%"
"14/08/2020","0.1111","0.0949","0.1164","0.0931","55.39M","17.32%"
"13/08/2020","0.0947","0.0968","0.1014","0.0922","41.33M","-2.15%"
"12/08/2020","0.0968","0.0940","0.1007","0.0890","45.80M","2.97%"
"11/08/2020","0.0940","0.1069","0.1089","0.0895","57.58M","-12.04%"
"10/08/2020","0.1069","0.0941","0.1078","0.0871","53.74M","13.59%"
"09/08/2020","0.0941","0.0925","0.0950","0.0874","41.62M","1.73%"
"08/08/2020","0.0925","0.0959","0.0982","0.0912","39.68M","-3.57%"
"07/08/2020","0.0959","0.0971","0.1010","0.0890","53.37M","-1.21%"
"06/08/2020","0.0971","0.0874","0.0978","0.0860","52.10M","11.13%"
"05/08/2020","0.0874","0.0770","0.0874","0.0759","59.22M","13.52%"
"04/08/2020","0.0770","0.0717","0.0772","0.0711","30.73M","7.28%"
"03/08/2020","0.0717","0.0716","0.0767","0.0707","31.68M","0.23%"
"02/08/2020","0.0716","0.0750","0.0769","0.0649","44.34M","-4.55%"
"01/08/2020","0.0750","0.0744","0.0790","0.0724","42.81M","0.89%"
"31/07/2020","0.0743","0.0763","0.0818","0.0716","71.45M","-2.59%"
"30/07/2020","0.0763","0.0686","0.0780","0.0674","61.72M","11.26%"
"29/07/2020","0.0686","0.0728","0.0750","0.0674","67.30M","-5.82%"
"28/07/2020","0.0728","0.0622","0.0755","0.0610","102.09M","17.02%"
"27/07/2020","0.0622","0.0529","0.0654","0.0509","139.77M","17.60%"
"26/07/2020","0.0529","0.0503","0.0538","0.0489","40.69M","5.21%"
"25/07/2020","0.0503","0.0494","0.0564","0.0491","61.88M","1.73%"
"24/07/2020","0.0494","0.0530","0.0531","0.0487","42.43M","-6.75%"
"23/07/2020","0.0530","0.0549","0.0550","0.0509","60.55M","-3.46%"
"22/07/2020","0.0549","0.0565","0.0586","0.0536","52.46M","-2.79%"
"21/07/2020","0.0565","0.0556","0.0566","0.0477","117.51M","1.55%"
"20/07/2020","0.0556","0.0542","0.0592","0.0523","61.95M","2.64%"
"19/07/2020","0.0542","0.0545","0.0569","0.0533","47.63M","-0.50%"
"18/07/2020","0.0545","0.0509","0.0559","0.0492","41.92M","7.07%"
"17/07/2020","0.0509","0.0520","0.0543","0.0493","51.36M","-2.14%"
"16/07/2020","0.0520","0.0487","0.0549","0.0466","95.42M","6.85%"
"15/07/2020","0.0487","0.0459","0.0487","0.0440","51.57M","5.97%"
"14/07/2020","0.0459","0.0471","0.0490","0.0430","60.76M","-2.61%"
"13/07/2020","0.0471","0.0431","0.0494","0.0411","127.24M","9.35%"
"12/07/2020","0.0431","0.0383","0.0432","0.0364","69.19M","12.61%"
"11/07/2020","0.0383","0.0350","0.0390","0.0342","55.94M","9.55%"
"10/07/2020","0.0350","0.0355","0.0355","0.0326","42.90M","-1.52%"
"09/07/2020","0.0355","0.0365","0.0365","0.0328","54.55M","-2.78%"
"08/07/2020","0.0365","0.0320","0.0367","0.0305","69.37M","13.91%"
"07/07/2020","0.0320","0.0311","0.0325","0.0301","49.19M","3.11%"
"06/07/2020","0.0311","0.0281","0.0317","0.0277","46.05M","10.62%"
"05/07/2020","0.0281","0.0297","0.0302","0.0279","41.70M","-5.34%"
"04/07/2020","0.0297","0.0307","0.0314","0.0293","45.78M","-3.42%"
"03/07/2020","0.0307","0.0290","0.0316","0.0288","62.53M","6.12%"
"02/07/2020","0.0290","0.0279","0.0298","0.0273","50.86M","3.91%"
"01/07/2020","0.0279","0.0277","0.0281","0.0274","43.53M","0.54%"
"30/06/2020","0.0277","0.0272","0.0281","0.0264","46.64M","1.88%"
"29/06/2020","0.0272","0.0266","0.0273","0.0261","22.26M","2.34%"
"28/06/2020","0.0266","0.0262","0.0272","0.0255","13.01M","1.44%"
"27/06/2020","0.0262","0.0274","0.0280","0.0252","21.90M","-4.49%"
"26/06/2020","0.0274","0.0280","0.0284","0.0271","17.22M","-1.95%"
"25/06/2020","0.0280","0.0289","0.0289","0.0270","25.58M","-3.30%"
"24/06/2020","0.0289","0.0301","0.0305","0.0286","51.29M","-3.73%"
"23/06/2020","0.0301","0.0313","0.0315","0.0299","357.96M","-4.02%"
"22/06/2020","0.0313","0.0312","0.0323","0.0310","187.27M","0.48%"
"21/06/2020","0.0312","0.0310","0.0317","0.0306","128.38M","0.71%"
"20/06/2020","0.0310","0.0312","0.0316","0.0300","111.45M","-0.77%"
"19/06/2020","0.0312","0.0305","0.0319","0.0293","270.05M","2.43%"
"18/06/2020","0.0305","0.0310","0.0313","0.0301","152.48M","-1.64%"
"17/06/2020","0.0310","0.0327","0.0328","0.0298","231.94M","-5.39%"
"16/06/2020","0.0327","0.0286","0.0329","0.0286","106.85M","14.44%"
"15/06/2020","0.0286","0.0290","0.0292","0.0261","39.44M","-1.48%"
"14/06/2020","0.0290","0.0296","0.0312","0.0282","42.30M","-1.92%"
"13/06/2020","0.0296","0.0276","0.0298","0.0268","37.64M","7.18%"
"12/06/2020","0.0276","0.0263","0.0287","0.0260","37.82M","4.96%"
"11/06/2020","0.0263","0.0293","0.0312","0.0255","66.78M","-10.08%"
"10/06/2020","0.0293","0.0275","0.0300","0.0269","43.99M","6.30%"
"09/06/2020","0.0275","0.0271","0.0285","0.0259","38.73M","1.37%"
"08/06/2020","0.0271","0.0275","0.0297","0.0271","47.79M","-1.30%"
"07/06/2020","0.0275","0.0279","0.0299","0.0264","77.46M","-1.29%"
"06/06/2020","0.0279","0.0248","0.0280","0.0242","44.78M","12.44%"
"05/06/2020","0.0248","0.0245","0.0248","0.0240","35.07M","1.28%"
"04/06/2020","0.0245","0.0250","0.0250","0.0236","34.54M","-1.99%"
"03/06/2020","0.0250","0.0230","0.0250","0.0229","41.03M","8.31%"
"02/06/2020","0.0230","0.0236","0.0248","0.0218","47.46M","-2.40%"
"01/06/2020","0.0236","0.0224","0.0245","0.0222","38.51M","5.36%"
"31/05/2020","0.0224","0.0224","0.0242","0.0219","80.93M","0.00%"
"30/05/2020","0.0224","0.0227","0.0239","0.0220","46.96M","-1.39%"
"29/05/2020","0.0227","0.0221","0.0232","0.0219","49.27M","2.90%"
"28/05/2020","0.0221","0.0229","0.0230","0.0211","48.11M","-3.37%"
"27/05/2020","0.0229","0.0239","0.0239","0.0218","46.95M","-4.33%"
"26/05/2020","0.0239","0.0225","0.0258","0.0221","101.12M","5.97%"
"25/05/2020","0.0225","0.0200","0.0229","0.0197","90.66M","12.48%"
"24/05/2020","0.0200","0.0201","0.0210","0.0191","80.40M","0.00%"
"23/05/2020","0.0201","0.0203","0.0209","0.0197","76.97M","-1.45%"
"22/05/2020","0.0203","0.0192","0.0209","0.0190","74.82M","5.84%"
"21/05/2020","0.0192","0.0197","0.0199","0.0183","73.87M","-2.38%"
"20/05/2020","0.0197","0.0205","0.0208","0.0191","59.55M","-3.88%"
"19/05/2020","0.0205","0.0202","0.0205","0.0197","54.29M","1.27%"
"18/05/2020","0.0202","0.0206","0.0210","0.0201","46.80M","-1.75%"
"17/05/2020","0.0206","0.0215","0.0224","0.0204","68.66M","-4.15%"
"16/05/2020","0.0215","0.0195","0.0223","0.0194","88.19M","10.02%"
"15/05/2020","0.0195","0.0194","0.0206","0.0191","74.16M","0.49%"
"14/05/2020","0.0194","0.0185","0.0195","0.0183","62.85M","4.81%"
"13/05/2020","0.0185","0.0178","0.0190","0.0177","55.37M","4.03%"
"12/05/2020","0.0178","0.0170","0.0183","0.0167","29.74M","4.85%"
"11/05/2020","0.0170","0.0177","0.0181","0.0163","30.84M","-3.81%"
"10/05/2020","0.0177","0.0188","0.0188","0.0156","43.97M","-6.15%"
"09/05/2020","0.0188","0.0189","0.0197","0.0187","31.80M","-0.55%"
"08/05/2020","0.0189","0.0181","0.0194","0.0180","29.77M","4.87%"
"07/05/2020","0.0181","0.0185","0.0192","0.0174","36.29M","-2.62%"
"06/05/2020","0.0185","0.0196","0.0198","0.0184","26.80M","-5.49%"
"05/05/2020","0.0196","0.0189","0.0201","0.0184","34.60M","3.57%"
"04/05/2020","0.0189","0.0200","0.0201","0.0181","32.52M","-5.45%"
"03/05/2020","0.0200","0.0203","0.0204","0.0190","34.04M","-1.40%"
"02/05/2020","0.0203","0.0204","0.0213","0.0200","35.07M","-0.55%"
"01/05/2020","0.0204","0.0200","0.0217","0.0200","29.17M","1.95%"
"30/04/2020","0.0200","0.0209","0.0221","0.0195","59.55M","-4.05%"
"29/04/2020","0.0209","0.0206","0.0209","0.0198","58.53M","1.25%"
"28/04/2020","0.0206","0.0202","0.0210","0.0189","61.47M","2.28%"
"27/04/2020","0.0202","0.0187","0.0203","0.0181","57.52M","7.83%"
"26/04/2020","0.0187","0.0202","0.0209","0.0185","89.85M","-7.48%"
"25/04/2020","0.0202","0.0169","0.0206","0.0163","139.16M","19.72%"
"24/04/2020","0.0169","0.0154","0.0170","0.0153","54.62M","9.92%"
"23/04/2020","0.0154","0.0149","0.0159","0.0147","45.94M","2.76%"
"22/04/2020","0.0149","0.0145","0.0150","0.0143","63.19M","3.42%"
"21/04/2020","0.0145","0.0143","0.0146","0.0142","95.85M","0.75%"
"20/04/2020","0.0143","0.0154","0.0157","0.0143","97.04M","-7.09%"
"19/04/2020","0.0154","0.0155","0.0159","0.0151","101.10M","0.00%"
"18/04/2020","0.0155","0.0150","0.0155","0.0149","97.58M","2.78%"
"17/04/2020","0.0150","0.0149","0.0151","0.0147","99.57M","0.67%"
"16/04/2020","0.0149","0.0141","0.0151","0.0137","94.08M","5.69%"
"15/04/2020","0.0141","0.0149","0.0151","0.0141","89.55M","-5.37%"
"14/04/2020","0.0149","0.0149","0.0152","0.0148","98.07M","0.00%"
"13/04/2020","0.0149","0.0152","0.0152","0.0145","91.25M","-1.96%"
"12/04/2020","0.0152","0.0148","0.0156","0.0147","95.10M","3.35%"
"11/04/2020","0.0148","0.0148","0.0154","0.0146","100.49M","-0.63%"
"10/04/2020","0.0148","0.0164","0.0165","0.0144","108.11M","-9.68%"
"09/04/2020","0.0164","0.0161","0.0168","0.0157","110.17M","2.40%"
"08/04/2020","0.0161","0.0154","0.0161","0.0153","101.45M","4.31%"
"07/04/2020","0.0154","0.0157","0.0163","0.0152","101.34M","-1.80%"
"06/04/2020","0.0157","0.0144","0.0157","0.0144","101.26M","8.51%"
"05/04/2020","0.0144","0.0147","0.0148","0.0144","90.24M","-2.06%"
"04/04/2020","0.0147","0.0143","0.0149","0.0143","98.72M","2.81%"
"03/04/2020","0.0143","0.0144","0.0149","0.0143","104.48M","0.00%"
"02/04/2020","0.0144","0.0141","0.0151","0.0140","104.88M","1.59%"
"01/04/2020","0.0141","0.0140","0.0143","0.0134","95.94M","0.71%"
"31/03/2020","0.0140","0.0139","0.0141","0.0137","107.52M","0.84%"
"30/03/2020","0.0139","0.0126","0.0142","0.0126","107.84M","10.21%"
"29/03/2020","0.0126","0.0136","0.0136","0.0126","118.76M","-6.73%"
"28/03/2020","0.0136","0.0143","0.0143","0.0131","123.21M","-5.50%"
"27/03/2020","0.0143","0.0142","0.0155","0.0140","133.18M","0.87%"
"26/03/2020","0.0142","0.0143","0.0144","0.0137","109.05M","-0.42%"
"25/03/2020","0.0143","0.0136","0.0143","0.0132","113.03M","5.18%"
"24/03/2020","0.0136","0.0129","0.0143","0.0129","130.38M","5.12%"
"23/03/2020","0.0129","0.0119","0.0131","0.0116","134.90M","8.93%"
"22/03/2020","0.0119","0.0135","0.0139","0.0118","138.31M","-11.95%"
"21/03/2020","0.0135","0.0128","0.0138","0.0123","130.09M","5.48%"
"20/03/2020","0.0128","0.0127","0.0154","0.0119","156.96M","0.00%"
"19/03/2020","0.0127","0.0109","0.0133","0.0109","163.90M","16.43%"
"18/03/2020","0.0109","0.0109","0.0110","0.0100","142.73M","0.00%"
"17/03/2020","0.0109","0.0098","0.0114","0.0098","164.77M","11.90%"
"16/03/2020","0.0098","0.0101","0.0113","0.0090","108.05M","-3.88%"
"15/03/2020","0.0101","0.0106","0.0108","0.0098","103.03M","-4.70%"
"14/03/2020","0.0106","0.0122","0.0124","0.0105","95.58M","-12.67%"
"13/03/2020","0.0122","0.0108","0.0131","0.0079","152.93M","13.44%"
"12/03/2020","0.0108","0.0282","0.0282","0.0100","227.97M","-61.94%"
"11/03/2020","0.0282","0.0289","0.0301","0.0265","95.75M","-2.42%"
"10/03/2020","0.0289","0.0284","0.0298","0.0279","95.05M","1.76%"
"09/03/2020","0.0284","0.0302","0.0308","0.0268","109.68M","-5.95%"
"08/03/2020","0.0302","0.0351","0.0351","0.0302","117.38M","-13.95%"
"07/03/2020","0.0351","0.0373","0.0385","0.0351","114.86M","-5.80%"
"06/03/2020","0.0373","0.0366","0.0375","0.0362","104.13M","1.89%"
"05/03/2020","0.0366","0.0364","0.0375","0.0363","84.26M","0.66%"
"04/03/2020","0.0364","0.0339","0.0371","0.0338","103.94M","7.46%"
"03/03/2020","0.0339","0.0348","0.0349","0.0335","89.56M","-2.83%"
"02/03/2020","0.0348","0.0324","0.0353","0.0323","103.14M","7.40%"
"01/03/2020","0.0324","0.0324","0.0333","0.0319","103.27M","0.00%"
"29/02/2020","0.0324","0.0325","0.0339","0.0320","104.24M","-0.22%"
"28/02/2020","0.0325","0.0330","0.0338","0.0309","98.46M","-1.65%"
"27/02/2020","0.0330","0.0326","0.0342","0.0309","105.21M","1.19%"
"26/02/2020","0.0326","0.0375","0.0378","0.0310","117.10M","-13.06%"
"25/02/2020","0.0375","0.0410","0.0411","0.0373","107.65M","-8.54%"
"24/02/2020","0.0410","0.0429","0.0436","0.0407","110.63M","-4.31%"
"23/02/2020","0.0429","0.0419","0.0431","0.0418","115.39M","2.23%"
"22/02/2020","0.0419","0.0423","0.0425","0.0411","116.83M","-0.90%"
"21/02/2020","0.0423","0.0411","0.0432","0.0409","112.96M","2.89%"
